ᚪ,ᛈ,28699722694,ᚱ,116734250435,ᚳ,65476379439,ᛏ,167248006190,ᚾ,238988937205,ᛋ,101411807199,ᛞ,37529687366,ᚷ,26529218594,ᛒ,27783650493,ᚢ,38054061384,ᛗ,36095837961,ᚻ,2558743976,ᛚ,119794874654,ᛝ,8228360159,ᚠ,12046666167,ᛂ,1617482900,ᚦ,5037358622,ᚹ,9816432764,ᛁ,43909393496,ᚣ,28024347869,ᚪ,1161018063,ᛉ,3021451806,ᛖ,141800484,ᚩ,706991385,ᚫ,494707,ᛡ,31637423,ᛇ,45356,ᛠ,7925105,ᛟ,92841,E,1114422757
ᛈ,ᚪ,43858127831,ᚩ,46730110655,ᛏ,12462875811,ᛖ,54079590037,ᚱ,64015985562,ᚢ,14558092950,ᛚ,34498314645,ᚻ,10544635039,ᛈ,18953435318,ᛁ,13055165138,ᛋ,6389078902,ᛗ,2612843947,ᚳ,449085481,ᛠ,5613191028,ᚷ,119510707,ᛒ,520899240,ᛞ,268410289,ᚠ,414345767,ᚹ,582568899,ᛝ,1856839939,ᚣ,1502512900,ᛡ,420997657,ᚫ,20410404,ᚾ,187711474,ᛟ,648094790,ᚦ,878114735,ᛇ,2589121773,ᛂ,33576435,ᛉ,3640269,E,1808739902
ᚱ,ᛏ,47672524271,ᛈ,11015912148,ᚪ,97607160759,ᛋ,59074870681,ᛖ,215694382124,ᛁ,74016625541,ᚾ,21584788416,ᚳ,36222528159,ᚩ,100340621943,ᚣ,32845275728,ᚢ,27913254618,ᛗ,26774041159,ᚱ,18438430014,ᚠ,8024792802,ᛝ,9972865310,ᛡ,13187060434,ᛠ,25602205862,ᚻ,5808502413,ᛚ,12554380972,ᛞ,28637143300,ᛒ,6871818924,ᚷ,14369510948,ᚹ,6677014538,ᚦ,16706326473,ᛇ,1018853581,ᛂ,714373121,ᚫ,283136706,ᛉ,122404352,ᛟ,181355272,E,4683338094
ᛏ,ᛁ,85802485819,ᛡ,82499426194,ᚪ,84551422819,ᚢ,33045705091,ᛖ,155344360003,ᛏ,28917306132,ᛚ,15514514880,ᚣ,31524781292,ᚱ,57752173232,ᚩ,142780538253,ᛗ,9213445818,ᚠ,5781465437,ᛝ,15716617320,ᚳ,10968155141,ᛋ,52787910401,ᛠ,3355087384,ᚹ,17984356048,ᛒ,6182831688,ᚷ,2109908692,ᚾ,3893863936,ᛞ,4089106996,ᛈ,5664061126,ᛇ,169817730,ᚻ,6541425801,ᛟ,190071449,ᚦ,15540059964,ᚫ,30631232,ᛂ,637845313,ᛉ,31140420,E,6897661847
ᛁ,ᚳ,96779222899,ᚢ,36496928124,ᚾ,209589062007,ᛋ,146202867867,ᚠ,25048258911,ᛈ,11566882557,ᛖ,47138774482,ᛏ,112215442412,ᛗ,38560718005,ᚱ,40884723422,ᛞ,39469089627,ᚷ,31641765696,ᛒ,11597227728,ᛚ,56713168125,ᛁ,2703931759,ᚻ,1199065972,ᚪ,1068107707,ᚦ,30403024817,ᚩ,201410552,ᛉ,2923298343,ᚹ,1368990776,ᚫ,249274,ᛂ,158911714,ᛡ,23895979,ᚣ,26932634,ᛠ,6108495,ᛇ,21615,ᛝ,10825943,ᛟ,190345,E,710801566
ᚳ,ᚢ,21088534335,ᚩ,111148581578,ᛖ,110357460051,ᚱ,20032067478,ᛁ,31001489904,ᚳ,27257532108,ᚪ,71373527591,ᚹ,20278113288,ᛏ,63389582676,ᛚ,21725899077,ᚷ,591107790,ᚻ,74800874921,ᚣ,6352373761,ᛡ,9840406391,ᚦ,994960720,ᛟ,230705511,ᛋ,10359299382,ᛒ,881838574,ᛠ,760078058,ᛞ,958578852,ᛈ,1365087361,ᛗ,1142257769,ᚠ,1206159424,ᛝ,8660307467,ᛇ,97730646,ᚾ,6358930100,ᚫ,51711168,ᛂ,114544400,ᛉ,6550887,E,2000117583
ᚢ,ᛚ,41848065885,ᚾ,49587535011,ᛒ,13041216073,ᛖ,113839687853,ᚠ,2520558489,ᚩ,9140913583,ᛋ,55770279798,ᚳ,26280486617,ᛏ,45685086911,ᛗ,18043196195,ᚱ,70341362443,ᛈ,17448590333,ᚪ,29707812816,ᛁ,34769868407,ᛞ,12747320250,ᚷ,14967870700,ᚢ,654888719,ᚹ,656447283,ᚻ,515777273,ᛡ,3160487609,ᚣ,1306422099,ᛝ,7214263513,ᚦ,5629082769,ᛉ,382189054,ᛂ,80747256,ᚫ,42351815,ᛠ,324530502,ᛟ,838680,ᛇ,17121224,E,377162313
ᛚ,ᚪ,74424089128,ᚣ,49360020765,ᛖ,94750541783,ᛁ,68185444503,ᛚ,76539643778,ᛏ,15124952162,ᚩ,52985575254,ᚦ,5560760065,ᛞ,33288371648,ᚳ,8622377574,ᚢ,22820768574,ᛋ,23001035784,ᚷ,1868702461,ᛡ,5144957099,ᚠ,8631116261,ᚾ,1894799033,ᛠ,9572929615,ᚱ,4020607652,ᚻ,1962386986,ᛗ,4824011587,ᛝ,5669953986,ᛈ,6081006736,ᚹ,3702980815,ᛒ,4357348244,ᛇ,289032801,ᚫ,70133354,ᛂ,334372199,ᛉ,15691434,ᛟ,32248480,E,3141360348
ᚩ,ᚱ,169644635288,ᛗ,70555383845,ᚾ,122348180869,ᚢ,127101467845,ᚳ,32799616753,ᛚ,45708182750,ᛏ,40930076244,ᚷ,11963027580,ᚩ,28500387757,ᛞ,25695404271,ᛈ,28946765374,ᛋ,40556348270,ᚠ,150758552149,ᚻ,6392382759,ᛝ,10080818275,ᚪ,14857428525,ᚹ,45117756693,ᚦ,25930297634,ᛂ,1499253663,ᛁ,12525932671,ᚣ,5767688370,ᛒ,16399643398,ᛉ,2093444144,ᛖ,2014749277,ᚫ,3055683,ᛡ,15003616,ᛠ,219636025,ᛟ,8369896,ᛇ,151872,E,1095960885
ᛡ,ᚾ,101918724274,ᛚ,14712008142,ᛏ,5933209090,ᚱ,3383846119,ᚷ,1194815470,ᚪ,514553844,ᚢ,4970388376,ᛒ,1469220574,ᚳ,450576436,ᛝ,103237227,ᛞ,1831740306,ᛈ,270387507,ᛗ,1697050803,ᛋ,821218946,ᚠ,107104530,ᚦ,122965460,ᛖ,104383709,ᛁ,230484132,ᛉ,74739432,ᚻ,174208389,ᚩ,163977915,ᚹ,309924227,ᛂ,21985388,ᛡ,655470,ᚣ,5704481,ᛠ,3418268,ᚫ,197859,E,462030783,ᛇ,39429,ᛟ,21419
